"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
33501,2,10,2002,6,"PB","F",26,25,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33502,2,10,2002,6,"PB","F",26,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33503,2,10,2002,6,"PB","F",26,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33504,2,10,2002,6,"PB","F",26,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33505,2,10,2002,6,"PB","M",26,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33509,2,10,2002,6,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33510,2,10,2002,6,"PB","M",26,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33667,3,14,2002,6,"PB","M",27,34,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33668,3,14,2002,6,"PB","F",27,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33670,3,14,2002,6,"PB","M",26,33,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33671,3,14,2002,6,"PB","F",27,25,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33672,3,14,2002,6,"PB","M",26,34,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33673,3,14,2002,6,"PB","F",26,37,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33674,3,14,2002,6,"PB","F",26,27,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33677,3,14,2002,6,"PB","F",26,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33678,3,14,2002,6,"PB","F",27,34,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33748,4,16,2002,6,"PB","M",26,38,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33753,4,16,2002,6,"PB","M",25,34,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33755,4,16,2002,6,"PB","F",25,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33758,4,16,2002,6,"PB","F",26,43,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33760,4,16,2002,6,"PB","F",26,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33761,4,16,2002,6,"PB","M",26,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33762,4,16,2002,6,"PB","M",27,43,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34080,5,16,2002,6,"PB","F",26,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34082,5,16,2002,6,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34084,5,16,2002,6,"PB","M",27,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34085,5,16,2002,6,"PB","M",26,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34087,5,16,2002,6,"PB","F",26,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34088,5,16,2002,6,"PB","F",25,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34090,5,16,2002,6,"PB","F",25,17,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34093,5,16,2002,6,"PB","F",25,17,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34095,5,16,2002,6,"PB","M",26,19,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34098,5,16,2002,6,"PB","M",26,23,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34100,5,16,2002,6,"PB","F",26,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34101,5,16,2002,6,"PB","F",25,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34312,6,16,2002,6,"PB","F",26,38,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34314,6,16,2002,6,"PB","M",26,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34316,6,16,2002,6,"PB","F",26,28,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34321,6,16,2002,6,"PB","F",26,33,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34323,6,16,2002,6,"PB","M",26,22,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34324,6,16,2002,6,"PB","F",25,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34326,6,16,2002,6,"PB","",NA,NA,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34564,7,14,2002,6,"PB","M",25,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34565,7,14,2002,6,"PB","M",26,42,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34568,7,14,2002,6,"PB","F",25,22,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34569,7,14,2002,6,"PB","",NA,NA,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34570,7,14,2002,6,"PB","F",26,38,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34572,7,14,2002,6,"PB","F",26,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34574,7,14,2002,6,"PB","F",25,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34576,7,14,2002,6,"PB","F",25,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34577,7,14,2002,6,"PB","F",25,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34579,7,14,2002,6,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34580,7,14,2002,6,"PB","F",25,34,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34743,9,10,2002,6,"PB","F",25,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34745,9,10,2002,6,"PB","F",27,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34746,9,10,2002,6,"PB","M",26,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34748,9,10,2002,6,"PB","F",27,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34887,10,6,2002,6,"PB","F",26,28,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34889,10,6,2002,6,"PB","F",26,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34893,10,6,2002,6,"PB","F",25,21,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34894,10,6,2002,6,"PB","M",26,39,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34895,10,6,2002,6,"PB","F",25,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34896,10,6,2002,6,"PB","F",25,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34897,10,6,2002,6,"PB","M",26,41,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34898,10,6,2002,6,"PB","F",26,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34899,10,6,2002,6,"PB","M",26,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34900,10,6,2002,6,"PB","F",26,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35076,11,10,2002,6,"PB","M",27,45,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35077,11,10,2002,6,"PB","M",27,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35078,11,10,2002,6,"PB","F",26,39,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35081,11,10,2002,6,"PB","F",25,25,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35124,11,10,2002,6,"PB","F",26,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35125,11,10,2002,6,"PB","F",26,39,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35126,11,10,2002,6,"PB","F",26,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35127,11,10,2002,6,"PB","M",27,46,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35128,11,10,2002,6,"PB","F",25,28,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35130,11,10,2002,6,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35131,11,10,2002,6,"PB","F",26,24,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35309,12,8,2002,6,"PB","F",25,27,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35311,12,8,2002,6,"PB","M",26,45,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35312,12,8,2002,6,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35313,12,8,2002,6,"PB","F",27,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35314,12,8,2002,6,"PB","F",26,27,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35315,12,8,2002,6,"PB","F",25,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35316,12,8,2002,6,"PB","F",27,38,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35317,12,8,2002,6,"PB","M",26,33,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35318,12,8,2002,6,"PB","M",26,45,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35321,12,8,2002,6,"PB","F",26,37,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35504,12,31,2002,6,"PB","F",25,27,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35507,12,31,2002,6,"PB","F",27,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35508,12,31,2002,6,"PB","F",25,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35509,12,31,2002,6,"PB","M",26,47,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35510,12,31,2002,6,"PB","F",26,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
30227,1,10,2000,4,"DM","M",34,45,"Dipodomys","merriami","Rodent","Control"
30366,2,6,2000,4,"DM","F",38,42,"Dipodomys","merriami","Rodent","Control"
30369,2,6,2000,4,"DM","M",35,50,"Dipodomys","merriami","Rodent","Control"
30509,3,5,2000,4,"DM","F",33,41,"Dipodomys","merriami","Rodent","Control"
30510,3,5,2000,4,"DM","F",38,40,"Dipodomys","merriami","Rodent","Control"
30676,4,31,2000,4,"DM","F",33,47,"Dipodomys","merriami","Rodent","Control"
30823,6,4,2000,4,"DM","M",35,23,"Dipodomys","merriami","Rodent","Control"
30826,6,4,2000,4,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
30829,6,4,2000,4,"DM","F",39,NA,"Dipodomys","merriami","Rodent","Control"
31000,7,2,2000,4,"DM","M",36,33,"Dipodomys","merriami","Rodent","Control"
31003,7,2,2000,4,"DM","M",36,39,"Dipodomys","merriami","Rodent","Control"
31190,7,23,2000,4,"DM","M",32,32,"Dipodomys","merriami","Rodent","Control"
31191,7,23,2000,4,"DM","M",37,40,"Dipodomys","merriami","Rodent","Control"
31288,8,26,2000,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
31289,8,26,2000,4,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
31450,9,31,2000,4,"DM","M",35,46,"Dipodomys","merriami","Rodent","Control"
31451,9,31,2000,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
31452,9,31,2000,4,"DM","M",35,41,"Dipodomys","merriami","Rodent","Control"
31453,9,31,2000,4,"DM","M",35,29,"Dipodomys","merriami","Rodent","Control"
31454,9,31,2000,4,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
31566,11,26,2000,4,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
31567,11,26,2000,4,"DM","F",35,44,"Dipodomys","merriami","Rodent","Control"
31568,11,26,2000,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
31571,11,26,2000,4,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
31673,12,23,2000,4,"DM","M",35,54,"Dipodomys","merriami","Rodent","Control"
31674,12,23,2000,4,"DM","M",35,48,"Dipodomys","merriami","Rodent","Control"
31760,1,22,2001,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
31822,3,4,2001,4,"DM","F",37,45,"Dipodomys","merriami","Rodent","Control"
31824,3,4,2001,4,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
31894,3,25,2001,4,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
31994,4,22,2001,4,"DM","M",37,53,"Dipodomys","merriami","Rodent","Control"
31995,4,22,2001,4,"DM","F",36,55,"Dipodomys","merriami","Rodent","Control"
32093,5,27,2001,4,"DM","F",37,51,"Dipodomys","merriami","Rodent","Control"
32094,5,27,2001,4,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
32095,5,27,2001,4,"DM","F",36,36,"Dipodomys","merriami","Rodent","Control"
32096,5,27,2001,4,"DM","F",35,49,"Dipodomys","merriami","Rodent","Control"
32267,7,22,2001,4,"DM","F",35,49,"Dipodomys","merriami","Rodent","Control"
32490,8,26,2001,4,"DM","F",38,51,"Dipodomys","merriami","Rodent","Control"
32494,8,26,2001,4,"DM","F",36,48,"Dipodomys","merriami","Rodent","Control"
32713,9,23,2001,4,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
32715,9,23,2001,4,"DM","F",35,24,"Dipodomys","merriami","Rodent","Control"
32716,9,23,2001,4,"DM","F",37,52,"Dipodomys","merriami","Rodent","Control"
32720,9,23,2001,4,"DM","M",34,23,"Dipodomys","merriami","Rodent","Control"
32910,10,14,2001,4,"DM","F",37,60,"Dipodomys","merriami","Rodent","Control"
32913,10,14,2001,4,"DM","M",37,39,"Dipodomys","merriami","Rodent","Control"
32917,10,14,2001,4,"DM","M",36,53,"Dipodomys","merriami","Rodent","Control"
32918,10,14,2001,4,"DM","F",36,48,"Dipodomys","merriami","Rodent","Control"
32927,10,14,2001,4,"DM","M",34,37,"Dipodomys","merriami","Rodent","Control"
33132,11,18,2001,4,"DM","F",36,31,"Dipodomys","merriami","Rodent","Control"
33134,11,18,2001,4,"DM","F",37,45,"Dipodomys","merriami","Rodent","Control"
33140,11,18,2001,4,"DM","M",35,40,"Dipodomys","merriami","Rodent","Control"
33141,11,18,2001,4,"DM","F",35,30,"Dipodomys","merriami","Rodent","Control"
33142,11,18,2001,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
33144,11,18,2001,4,"DM","M",35,48,"Dipodomys","merriami","Rodent","Control"
33145,11,18,2001,4,"DM","F",35,49,"Dipodomys","merriami","Rodent","Control"
33492,2,10,2002,4,"DM","M",36,53,"Dipodomys","merriami","Rodent","Control"
33493,2,10,2002,4,"DM","F",36,51,"Dipodomys","merriami","Rodent","Control"
33494,2,10,2002,4,"DM","M",36,42,"Dipodomys","merriami","Rodent","Control"
33495,2,10,2002,4,"DM","F",37,50,"Dipodomys","merriami","Rodent","Control"
33658,3,14,2002,4,"DM","F",36,50,"Dipodomys","merriami","Rodent","Control"
33664,3,14,2002,4,"DM","F",38,52,"Dipodomys","merriami","Rodent","Control"
33665,3,14,2002,4,"DM","M",36,53,"Dipodomys","merriami","Rodent","Control"
33865,4,17,2002,4,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
33871,4,17,2002,4,"DM","M",36,52,"Dipodomys","merriami","Rodent","Control"
33876,4,17,2002,4,"DM","F",37,55,"Dipodomys","merriami","Rodent","Control"
34069,5,16,2002,4,"DM","F",37,46,"Dipodomys","merriami","Rodent","Control"
34076,5,16,2002,4,"DM","F",36,49,"Dipodomys","merriami","Rodent","Control"
34077,5,16,2002,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
34304,6,16,2002,4,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
34308,6,16,2002,4,"DM","F",37,50,"Dipodomys","merriami","Rodent","Control"
34552,7,14,2002,4,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
34556,7,14,2002,4,"DM","F",35,54,"Dipodomys","merriami","Rodent","Control"
31891,3,25,2001,4,"PF","M",17,8,"Perognathus","flavus","Rodent","Control"
32092,5,27,2001,4,"PF","M",16,8,"Perognathus","flavus","Rodent","Control"
32268,7,22,2001,4,"PF","F",15,9,"Perognathus","flavus","Rodent","Control"
32275,7,22,2001,4,"PF","F",16,9,"Perognathus","flavus","Rodent","Control"
32497,8,26,2001,4,"PF","F",16,8,"Perognathus","flavus","Rodent","Control"
32714,9,23,2001,4,"PF","F",16,10,"Perognathus","flavus","Rodent","Control"
32915,10,14,2001,4,"PF","F",15,7,"Perognathus","flavus","Rodent","Control"
32916,10,14,2001,4,"PF","F",15,9,"Perognathus","flavus","Rodent","Control"
32921,10,14,2001,4,"PF","M",16,7,"Perognathus","flavus","Rodent","Control"
32925,10,14,2001,4,"PF","M",16,8,"Perognathus","flavus","Rodent","Control"
32926,10,14,2001,4,"PF","F",16,8,"Perognathus","flavus","Rodent","Control"
33654,3,14,2002,4,"PF","M",17,8,"Perognathus","flavus","Rodent","Control"
33657,3,14,2002,4,"PF","F",16,8,"Perognathus","flavus","Rodent","Control"
33869,4,17,2002,4,"PF","F",15,8,"Perognathus","flavus","Rodent","Control"
33870,4,17,2002,4,"PF","M",15,7,"Perognathus","flavus","Rodent","Control"
34071,5,16,2002,4,"PF","M",15,7,"Perognathus","flavus","Rodent","Control"
34558,7,14,2002,4,"PF","F",15,7,"Perognathus","flavus","Rodent","Control"
34882,10,6,2002,4,"PF","F",15,10,"Perognathus","flavus","Rodent","Control"
35301,12,8,2002,4,"PF","M",13,6,"Perognathus","flavus","Rodent","Control"
34310,6,16,2002,4,"PE","F",20,22,"Peromyscus","eremicus","Rodent","Control"
30231,1,10,2000,4,"PP","M",23,17,"Chaetodipus","penicillatus","Rodent","Control"
30512,3,5,2000,4,"PP","F",22,17,"Chaetodipus","penicillatus","Rodent","Control"
30514,3,5,2000,4,"PP","M",22,18,"Chaetodipus","penicillatus","Rodent","Control"
30677,4,31,2000,4,"PP","F",22,20,"Chaetodipus","penicillatus","Rodent","Control"
30678,4,31,2000,4,"PP","F",22,36,"Chaetodipus","penicillatus","Rodent","Control"
30816,6,4,2000,4,"PP","",NA,NA,"Chaetodipus","penicillatus","Rodent","Control"
30817,6,4,2000,4,"PP","M",22,20,"Chaetodipus","penicillatus","Rodent","Control"
30818,6,4,2000,4,"PP","M",22,21,"Chaetodipus","penicillatus","Rodent","Control"
30820,6,4,2000,4,"PP","F",21,14,"Chaetodipus","penicillatus","Rodent","Control"
30821,6,4,2000,4,"PP","F",22,20,"Chaetodipus","penicillatus","Rodent","Control"
30822,6,4,2000,4,"PP","F",22,15,"Chaetodipus","penicillatus","Rodent","Control"
31002,7,2,2000,4,"PP","M",21,12,"Chaetodipus","penicillatus","Rodent","Control"
31007,7,2,2000,4,"PP","F",22,23,"Chaetodipus","penicillatus","Rodent","Control"
31008,7,2,2000,4,"PP","M",22,16,"Chaetodipus","penicillatus","Rodent","Control"
31183,7,23,2000,4,"PP","M",21,16,"Chaetodipus","penicillatus","Rodent","Control"
31187,7,23,2000,4,"PP","F",21,21,"Chaetodipus","penicillatus","Rodent","Control"
31189,7,23,2000,4,"PP","F",21,19,"Chaetodipus","penicillatus","Rodent","Control"
31283,8,26,2000,4,"PP","M",22,13,"Chaetodipus","penicillatus","Rodent","Control"
31284,8,26,2000,4,"PP","M",22,15,"Chaetodipus","penicillatus","Rodent","Control"
31291,8,26,2000,4,"PP","M",21,12,"Chaetodipus","penicillatus","Rodent","Control"
31297,8,26,2000,4,"PP","F",22,14,"Chaetodipus","penicillatus","Rodent","Control"
32098,5,27,2001,4,"PP","M",22,18,"Chaetodipus","penicillatus","Rodent","Control"
32271,7,22,2001,4,"PP","F",23,17,"Chaetodipus","penicillatus","Rodent","Control"
32272,7,22,2001,4,"PP","F",22,19,"Chaetodipus","penicillatus","Rodent","Control"
32273,7,22,2001,4,"PP","M",23,18,"Chaetodipus","penicillatus","Rodent","Control"
32274,7,22,2001,4,"PP","F",23,18,"Chaetodipus","penicillatus","Rodent","Control"
32492,8,26,2001,4,"PP","M",23,21,"Chaetodipus","penicillatus","Rodent","Control"
32496,8,26,2001,4,"PP","F",22,18,"Chaetodipus","penicillatus","Rodent","Control"
32498,8,26,2001,4,"PP","M",22,16,"Chaetodipus","penicillatus","Rodent","Control"
32709,9,23,2001,4,"PP","M",22,14,"Chaetodipus","penicillatus","Rodent","Control"
32710,9,23,2001,4,"PP","F",22,12,"Chaetodipus","penicillatus","Rodent","Control"
32718,9,23,2001,4,"PP","M",23,20,"Chaetodipus","penicillatus","Rodent","Control"
32922,10,14,2001,4,"PP","M",23,19,"Chaetodipus","penicillatus","Rodent","Control"
33866,4,17,2002,4,"PP","F",22,16,"Chaetodipus","penicillatus","Rodent","Control"
33875,4,17,2002,4,"PP","F",23,18,"Chaetodipus","penicillatus","Rodent","Control"
34072,5,16,2002,4,"PP","F",22,17,"Chaetodipus","penicillatus","Rodent","Control"
34074,5,16,2002,4,"PP","F",22,22,"Chaetodipus","penicillatus","Rodent","Control"
34301,6,16,2002,4,"PP","F",23,18,"Chaetodipus","penicillatus","Rodent","Control"
34302,6,16,2002,4,"PP","F",23,15,"Chaetodipus","penicillatus","Rodent","Control"
34303,6,16,2002,4,"PP","F",23,20,"Chaetodipus","penicillatus","Rodent","Control"
34311,6,16,2002,4,"PP","M",22,16,"Chaetodipus","penicillatus","Rodent","Control"
34551,7,14,2002,4,"PP","F",24,20,"Chaetodipus","penicillatus","Rodent","Control"
34553,7,14,2002,4,"PP","F",23,15,"Chaetodipus","penicillatus","Rodent","Control"
34557,7,14,2002,4,"PP","F",22,17,"Chaetodipus","penicillatus","Rodent","Control"
34559,7,14,2002,4,"PP","F",22,17,"Chaetodipus","penicillatus","Rodent","Control"
34739,9,10,2002,4,"PP","M",21,15,"Chaetodipus","penicillatus","Rodent","Control"
34742,9,10,2002,4,"PP","F",21,17,"Chaetodipus","penicillatus","Rodent","Control"
34881,10,6,2002,4,"PP","M",21,13,"Chaetodipus","penicillatus","Rodent","Control"
34883,10,6,2002,4,"PP","F",21,17,"Chaetodipus","penicillatus","Rodent","Control"
34886,10,6,2002,4,"PP","M",22,19,"Chaetodipus","penicillatus","Rodent","Control"
35115,11,10,2002,4,"PP","M",21,14,"Chaetodipus","penicillatus","Rodent","Control"
35117,11,10,2002,4,"PP","M",22,17,"Chaetodipus","penicillatus","Rodent","Control"
35122,11,10,2002,4,"PP","M",22,14,"Chaetodipus","penicillatus","Rodent","Control"
35296,12,8,2002,4,"PP","M",21,14,"Chaetodipus","penicillatus","Rodent","Control"
35302,12,8,2002,4,"PP","M",21,14,"Chaetodipus","penicillatus","Rodent","Control"
35502,12,31,2002,4,"PP","M",21,16,"Chaetodipus","penicillatus","Rodent","Control"
30229,1,10,2000,4,"SH","M",30,72,"Sigmodon","hispidus","Rodent","Control"
30679,4,31,2000,4,"SH","M",27,92,"Sigmodon","hispidus","Rodent","Control"
31290,8,26,2000,4,"OT","M",20,20,"Onychomys","torridus","Rodent","Control"
31565,11,26,2000,4,"OT","F",21,NA,"Onychomys","torridus","Rodent","Control"
31569,11,26,2000,4,"OT","M",21,25,"Onychomys","torridus","Rodent","Control"
31676,12,23,2000,4,"OT","M",21,24,"Onychomys","torridus","Rodent","Control"
31677,12,23,2000,4,"OT","F",20,25,"Onychomys","torridus","Rodent","Control"
31758,1,22,2001,4,"OT","M",20,NA,"Onychomys","torridus","Rodent","Control"
31759,1,22,2001,4,"OT","M",20,22,"Onychomys","torridus","Rodent","Control"
31892,3,25,2001,4,"OT","F",21,29,"Onychomys","torridus","Rodent","Control"
31896,3,25,2001,4,"OT","F",21,30,"Onychomys","torridus","Rodent","Control"
31993,4,22,2001,4,"OT","F",20,32,"Onychomys","torridus","Rodent","Control"
32717,9,23,2001,4,"OT","F",20,NA,"Onychomys","torridus","Rodent","Control"
32912,10,14,2001,4,"OT","M",22,25,"Onychomys","torridus","Rodent","Control"
33873,4,17,2002,4,"OT","F",21,28,"Onychomys","torridus","Rodent","Control"
35123,11,10,2002,4,"OT","M",20,21,"Onychomys","torridus","Rodent","Control"
35305,12,8,2002,4,"OT","M",20,21,"Onychomys","torridus","Rodent","Control"
35306,12,8,2002,4,"OT","F",21,22,"Onychomys","torridus","Rodent","Control"
32711,9,23,2001,4,"DO","F",37,57,"Dipodomys","ordii","Rodent","Control"
32914,10,14,2001,4,"DO","M",34,37,"Dipodomys","ordii","Rodent","Control"
32920,10,14,2001,4,"DO","F",37,50,"Dipodomys","ordii","Rodent","Control"
33133,11,18,2001,4,"DO","M",34,39,"Dipodomys","ordii","Rodent","Control"
33135,11,18,2001,4,"DO","M",35,45,"Dipodomys","ordii","Rodent","Control"
33138,11,18,2001,4,"DO","M",36,NA,"Dipodomys","ordii","Rodent","Control"
33139,11,18,2001,4,"DO","F",35,36,"Dipodomys","ordii","Rodent","Control"
33496,2,10,2002,4,"DO","F",34,45,"Dipodomys","ordii","Rodent","Control"
33655,3,14,2002,4,"DO","F",34,31,"Dipodomys","ordii","Rodent","Control"
33656,3,14,2002,4,"DO","M",34,30,"Dipodomys","ordii","Rodent","Control"
33661,3,14,2002,4,"DO","F",36,46,"Dipodomys","ordii","Rodent","Control"
33663,3,14,2002,4,"DO","M",36,54,"Dipodomys","ordii","Rodent","Control"
33864,4,17,2002,4,"DO","F",35,60,"Dipodomys","ordii","Rodent","Control"
33867,4,17,2002,4,"DO","M",34,30,"Dipodomys","ordii","Rodent","Control"
33868,4,17,2002,4,"DO","M",36,56,"Dipodomys","ordii","Rodent","Control"
34073,5,16,2002,4,"DO","M",34,NA,"Dipodomys","ordii","Rodent","Control"
34075,5,16,2002,4,"DO","M",36,50,"Dipodomys","ordii","Rodent","Control"
34079,5,16,2002,4,"DO","F",36,50,"Dipodomys","ordii","Rodent","Control"
34307,6,16,2002,4,"DO","M",35,50,"Dipodomys","ordii","Rodent","Control"
34740,9,10,2002,4,"DO","F",37,57,"Dipodomys","ordii","Rodent","Control"
34741,9,10,2002,4,"DO","M",36,53,"Dipodomys","ordii","Rodent","Control"
35114,11,10,2002,4,"DO","M",34,41,"Dipodomys","ordii","Rodent","Control"
35116,11,10,2002,4,"DO","M",35,40,"Dipodomys","ordii","Rodent","Control"
35118,11,10,2002,4,"DO","F",37,60,"Dipodomys","ordii","Rodent","Control"
35120,11,10,2002,4,"DO","M",36,50,"Dipodomys","ordii","Rodent","Control"
35297,12,8,2002,4,"DO","M",34,33,"Dipodomys","ordii","Rodent","Control"
35298,12,8,2002,4,"DO","M",34,45,"Dipodomys","ordii","Rodent","Control"
35303,12,8,2002,4,"DO","M",36,54,"Dipodomys","ordii","Rodent","Control"
35304,12,8,2002,4,"DO","F",35,52,"Dipodomys","ordii","Rodent","Control"
35497,12,31,2002,4,"DO","F",36,53,"Dipodomys","ordii","Rodent","Control"
35498,12,31,2002,4,"DO","M",34,47,"Dipodomys","ordii","Rodent","Control"
35501,12,31,2002,4,"DO","M",33,48,"Dipodomys","ordii","Rodent","Control"
31293,8,26,2000,4,"SS","",NA,NA,"Spermophilus","spilosoma","Rodent","Control"
32091,5,27,2001,4,"SS","",NA,NA,"Spermophilus","spilosoma","Rodent","Control"
34549,7,14,2002,4,"PI","M",23,20,"Chaetodipus","intermedius","Rodent","Control"
